customer_id,application_date,branch_id,customer_group_id,age,gender,marital_status,education_level,employment_type,annual_income,monthly_expenses,loan_amount,loan_tenure_months,interest_rate,credit_score,existing_loans_count,credit_card_utilization,late_payment_count,bank_balance,savings_account_balance,transaction_frequency,avg_transaction_value,last_payment_delay_days,property_ownership,city_tier,has_insurance,loan_purpose,risk_segment,income_to_loan_ratio,debt_to_income_ratio,annual_income_duplicate,low_variance_flag,default_status
109380,2024-06-15,BR008,G02181,23.0,Female,Married,Postgraduate,Self-employed,,5000.0,86561.72,24,10.92,663.0,4,0.418,3,13475.7,62031.72,20.0,616.73,29.0,Own,Tier 3,Yes,Personal,Medium,1.0397,1.1476,92001.75,0,0
109381,2023-01-04,BR003,G01137,40.0,Female,Married,School,Salaried,90000.0,5000.0,50000.0,48,12.32,,0,0.355,0,225.69,4808.05,45.0,950.36,18.0,Rent,Tier 2,No,Home,Low,1.8,0.8056,88863.12,0,0
109382,2023-12-11,BR023,G02292,21.0,Male,Married,School,Unemployed,90000.0,5000.0,222177.99,36,8.9,723.0,2,0.445,1,16659.87,49673.85,39.0,100.0,13.0,Own,Tier 1,Yes,Home,Low,0.4051,1.4895,89398.68,0,0
109383,2024-06-16,BR003,G01208,38.0,Male,Married,Postgraduate,Salaried,90000.0,5000.0,201612.51,36,14.19,725.0,1,0.244,0,4304.38,20287.04,44.0,100.0,0.0,Rent,Tier 3,No,Business,Low,0.4464,1.4134,89803.4,0,0
109384,2023-06-28,BR010,G00213,29.0,Female,Married,Graduate,Salaried,191736.75,15289.71,50000.0,60,13.37,705.0,0,0.173,1,1078.86,29753.9,55.0,100.0,4.0,Rent,Tier 1,Yes,Home,Medium,3.8347,1.0091,187623.29,0,0
109385,2023-11-07,BR021,G01917,48.0,Male,Single,Postgraduate,Salaried,147798.59,13153.51,50000.0,36,16.97,780.0,2,0.462,1,9238.09,64612.34,43.0,100.0,12.0,Own,Tier 3,Yes,Personal,Low,2.956,1.1807,151163.71,0,0
109386,2024-06-14,BR037,G01816,51.0,Male,Single,Graduate,Self-employed,90000.0,5000.0,118178.31,48,13.17,,0,0.234,3,7723.52,23700.83,40.0,100.0,5.0,Rent,Tier 3,No,Personal,Medium,0.7616,0.9949,91716.72,0,0
109387,2024-08-03,BR034,G00756,51.0,Male,Single,Postgraduate,Self-employed,,5000.0,98066.57,48,9.51,657.0,1,0.671,2,4687.11,15308.88,18.0,100.0,6.0,Rent,Tier 2,Yes,,Medium,0.9177,0.9391,89799.64,0,0
109388,2024-09-15,BR003,G00511,,Male,Married,School,Self-employed,90000.0,5000.0,155413.46,60,10.67,749.0,1,0.13,1,9075.75,36141.36,36.0,410.22,10.0,Rent,Tier 3,Yes,Home,Low,0.5791,1.012,87073.34,0,0
109389,2023-11-10,BR046,G02160,27.0,Female,Married,Postgraduate,Salaried,90000.0,,50000.0,48,12.55,787.0,3,0.631,1,6403.96,23132.74,26.0,850.55,3.0,Own,Tier 3,No,Personal,Low,1.8,1.2226,90139.16,0,0
109390,2023-10-19,BR028,G01948,30.0,Male,Married,Postgraduate,,118213.71,5000.0,88578.57,36,9.61,730.0,0,0.093,0,,32484.89,44.0,237.49,1.0,Own,Tier 1,Yes,Home,Low,1.3346,0.7573,119245.72,0,0
109391,2023-10-07,BR018,G00745,42.0,Male,Divorced,Postgraduate,Salaried,90000.0,,,36,8.88,668.0,1,0.319,2,5279.17,20189.29,40.0,504.77,19.0,Rent,Tier 3,No,Home,Low,0.612,1.5503,89453.75,0,0
109392,2024-05-03,BR020,G01752,21.0,Male,Married,School,Unemployed,90000.0,5000.0,97741.27,36,7.71,701.0,0,0.321,2,,9380.79,32.0,,,Rent,Tier 2,Yes,Home,Medium,0.9208,1.0287,91665.67,0,0
109393,2023-11-03,BR043,G00602,54.0,Male,Married,Graduate,Salaried,205646.35,5218.82,50000.0,84,13.68,654.0,4,0.102,2,18671.94,61848.56,24.0,100.0,14.0,Rent,Tier 1,Yes,Personal,Low,4.1129,0.3393,207644.94,0,0
109394,2023-10-20,BR024,G00454,35.0,Male,Married,School,Self-employed,90000.0,5000.0,100543.02,36,10.88,706.0,3,0.219,1,18910.57,18995.12,58.0,100.0,14.0,Rent,Tier 2,Yes,Education,Low,0.8951,1.039,89072.04,0,0
109395,2023-05-03,BR013,G01660,45.0,Male,Married,Postgraduate,Salaried,,15639.03,286838.89,12,11.39,580.0,3,0.257,2,696.65,13108.18,54.0,883.06,5.0,Family Owned,Tier 3,Yes,Education,Medium,0.3406,4.8566,94944.78,0,1
109396,2023-12-16,BR022,G02083,21.0,Male,Single,Graduate,Salaried,90000.0,6240.84,210472.67,12,11.58,689.0,1,0.557,3,-590.96,5990.47,40.0,320.29,1.0,Rent,Tier 2,Yes,Home,Medium,0.4276,3.1707,91924.57,0,0
109397,2023-06-23,BR004,G02297,29.0,Male,Married,Graduate,,104171.18,6322.21,245411.03,48,17.47,710.0,2,0.504,0,19635.46,34636.23,,100.0,1.0,Rent,Tier 2,No,Business,Medium,0.4245,1.3172,102320.18,0,0
109398,2024-01-19,BR008,G01155,21.0,Female,Married,School,Self-employed,90000.0,9280.13,164678.88,12,13.32,,4,0.55,1,12118.04,43996.56,44.0,266.17,17.0,Rent,Tier 2,No,Education,Low,0.5465,3.0671,89824.42,0,0
109399,2024-10-10,BR016,G00359,50.0,Female,Divorced,Graduate,Self-employed,,6304.67,112335.11,12,12.04,718.0,1,0.365,0,3136.32,27318.22,24.0,186.7,11.0,Rent,Tier 2,Yes,Business,Low,0.8012,2.0888,90219.08,0,0
109400,2024-07-20,BR012,G01360,37.0,Female,Single,Graduate,Salaried,105945.9,,94502.15,60,17.81,648.0,1,0.29,1,11661.4,32351.82,58.0,714.02,6.0,Rent,Tier 1,Yes,Personal,Low,1.1211,0.7447,107088.04,0,0
109401,2023-12-15,BR018,G01703,45.0,Male,Single,School,Salaried,,5000.0,,48,11.1,667.0,0,0.379,2,11466.44,48303.96,51.0,100.0,3.0,Rent,Tier 3,Yes,Business,Low,1.3716,0.8489,91111.63,0,1
109402,2024-12-14,BR004,G02429,40.0,Male,Married,Graduate,Salaried,90000.0,5000.0,50000.0,60,14.24,665.0,0,0.539,1,11982.48,16737.65,20.0,100.0,3.0,Own,Tier 2,No,Home,Low,1.8,0.7778,89613.09,0,0
109403,2024-12-16,BR031,G00281,44.0,Other,Married,School,Self-employed,90000.0,8550.45,153907.21,72,13.16,708.0,2,0.249,1,,58351.58,29.0,742.89,3.0,Own,Tier 3,No,Business,Low,0.5848,1.4251,89295.33,0,1
109404,2023-11-21,BR006,G01642,35.0,Male,Single,Postgraduate,Salaried,,5366.99,332913.09,48,10.95,676.0,1,0.268,2,30645.59,87129.24,36.0,544.18,12.0,Own,Tier 2,Yes,Personal,Medium,0.6154,0.7205,203293.74,0,0
109405,2024-07-11,BR011,G01281,37.0,Male,Married,Postgraduate,Self-employed,90000.0,5000.0,50000.0,72,11.6,779.0,1,0.505,2,4418.42,17889.74,,1908.12,1.0,Own,Tier 1,Yes,Business,Medium,1.8,0.7593,89375.37,0,0
109406,2023-09-07,BR049,G01472,38.0,Male,Married,School,,90000.0,5813.36,268744.6,48,13.66,699.0,0,0.467,1,4251.75,24414.71,31.0,100.0,4.0,Own,Tier 1,No,Home,Medium,0.3349,1.5216,91690.42,0,0
109407,2024-10-03,BR001,G00232,43.0,Male,Single,Graduate,Salaried,90000.0,5000.0,77928.15,72,8.35,776.0,0,0.355,1,11712.28,30404.25,31.0,100.0,2.0,Family Owned,Tier 2,Yes,Education,Medium,1.1549,0.811,88660.89,0,0
109408,2023-09-30,BR014,G00042,44.0,Female,Married,Graduate,Salaried,90000.0,5000.0,50000.0,84,12.12,733.0,1,0.055,1,1376.42,26454.3,44.0,100.0,8.0,Rent,Tier 2,No,Home,,1.8,0.746,88301.31,0,0
109409,2023-07-08,BR026,G01517,70.0,Female,Single,Postgraduate,Salaried,,5000.0,105912.63,36,14.53,684.0,1,0.226,1,15353.52,53651.14,28.0,580.9,19.0,Rent,Tier 3,Yes,Business,Low,0.8498,1.0589,90079.64,0,0
109410,2023-04-08,BR016,G00499,57.0,Male,Married,Postgraduate,Salaried,90000.0,5000.0,99718.71,60,10.21,632.0,2,0.123,3,15253.44,24316.57,30.0,401.02,6.0,,Tier 3,Yes,Business,Medium,0.9025,0.8883,91044.61,0,0
109411,2024-09-07,BR017,G01535,21.0,Male,Married,Graduate,Salaried,90000.0,5000.0,292584.71,72,13.41,659.0,3,0.185,0,731.42,26157.68,40.0,100.0,14.0,Rent,Tier 1,Yes,Business,Medium,0.3076,1.2085,88092.67,0,0
109412,2023-08-05,BR007,G00067,37.0,Male,Married,Graduate,Salaried,123861.38,5000.0,126299.41,12,13.11,648.0,2,0.205,1,21816.18,63046.04,34.0,100.0,8.0,Family Owned,Tier 3,No,Personal,Low,0.9807,1.5041,125501.5,0,0
109413,2024-08-16,BR022,G02004,35.0,Male,Married,School,Salaried,90000.0,5000.0,122639.89,12,11.74,753.0,1,0.183,1,5337.97,8611.91,57.0,100.0,9.0,Rent,Tier 3,No,Personal,Low,0.7339,2.0293,91535.18,0,1
109414,2023-03-05,BR038,G00834,53.0,Female,Single,Graduate,Salaried,90000.0,13464.4,285323.36,36,10.12,812.0,0,0.496,0,12835.03,28764.49,37.0,100.0,15.0,Rent,Tier 1,Yes,Business,Low,0.3154,2.852,91029.21,0,0
109415,2024-01-01,BR030,G01128,36.0,Female,Married,Postgraduate,Salaried,90000.0,5000.0,109802.87,24,8.77,834.0,1,0.103,1,7782.33,18066.81,52.0,902.49,4.0,Family Owned,Tier 1,No,Home,Low,0.8197,1.2767,90136.82,0,0
109416,2023-11-09,BR047,G00862,44.0,Male,Married,Postgraduate,Salaried,90000.0,6511.89,220487.92,48,16.08,680.0,0,0.19,0,2195.39,22318.19,38.0,640.97,1.0,Rent,Tier 2,No,Education,Medium,0.4082,1.4807,91286.04,0,0
109417,2023-11-17,BR035,G01046,21.0,Male,Single,Graduate,Unemployed,90000.0,5000.0,133423.48,72,13.4,683.0,1,0.513,1,-931.69,2323.65,55.0,100.0,9.0,Family Owned,Tier 1,Yes,Business,Low,0.6745,0.9137,90650.16,0,0
109418,2023-05-03,BR040,G01326,22.0,Female,Divorced,School,Self-employed,90000.0,5000.0,,72,14.32,686.0,0,0.092,0,15218.56,32738.26,56.0,770.18,2.0,Own,Tier 1,Yes,Education,Medium,0.4648,1.0252,88216.47,0,0
109419,2023-02-23,BR022,G01614,62.0,Male,Married,Graduate,Salaried,90000.0,5000.0,74764.46,24,13.35,651.0,1,0.226,1,-21.27,17796.29,56.0,100.0,4.0,Family Owned,Tier 2,Yes,Home,Medium,1.2038,1.082,89172.86,0,0
109420,2023-09-10,BR031,G01725,40.0,Female,Married,Graduate,Salaried,90000.0,5000.0,153777.62,72,10.06,780.0,2,0.66,0,,10119.1,35.0,100.0,7.0,Own,Tier 3,Yes,Personal,Medium,0.5853,0.9514,90578.76,0,0
109421,2023-12-10,BR029,G02476,28.0,Female,Married,Graduate,Self-employed,90000.0,13438.48,249284.9,24,16.54,679.0,2,0.345,1,6712.15,27937.21,30.0,387.97,12.0,Rent,Tier 3,Yes,Education,Medium,0.361,3.1767,91631.7,0,0
109422,2024-08-02,BR041,G00449,42.0,Male,Married,Graduate,Salaried,90000.0,,236619.66,36,8.49,615.0,1,0.724,1,5305.83,18602.33,43.0,100.0,,Own,Tier 1,No,,High,0.3804,1.543,88186.86,0,1
109423,2023-12-04,BR026,G02180,,Female,Married,Graduate,Salaried,204022.88,10634.2,409810.49,48,14.11,690.0,0,0.183,2,32989.25,62775.16,35.0,100.0,9.0,Family Owned,Tier 3,Yes,Personal,Low,0.4978,1.1276,206468.71,0,0
109424,2023-06-29,BR021,G01505,36.0,Male,Single,Graduate,,111760.79,9059.35,280034.61,36,10.79,662.0,1,0.149,1,1885.58,18824.43,21.0,100.0,1.0,Own,Tier 1,Yes,Business,Medium,0.3991,1.8079,109765.52,0,0
109425,2023-07-11,BR004,G00774,23.0,Male,Married,Graduate,,90000.0,5000.0,157680.96,36,12.78,710.0,0,0.328,0,15336.74,36058.81,69.0,100.0,6.0,Rent,Tier 3,No,Personal,Low,0.5708,1.2507,91866.0,0,1
109426,2024-03-22,BR043,G02293,30.0,Female,Married,Graduate,Salaried,98190.45,5000.0,273377.39,36,9.5,627.0,3,0.437,2,,2505.87,38.0,100.0,3.0,Rent,Tier 2,No,Business,Medium,0.3592,1.5391,98946.57,0,0
109427,2023-11-15,BR022,G01768,34.0,Female,Married,Graduate,Salaried,90000.0,7669.68,241942.7,36,15.99,670.0,2,0.417,2,11370.33,27598.42,31.0,301.47,5.0,Own,Tier 1,Yes,Business,Medium,0.372,1.9187,89815.85,0,0
109428,2024-10-19,BR040,G00463,51.0,Male,Married,Graduate,Salaried,90000.0,5000.0,55243.95,12,10.17,712.0,1,0.306,1,9826.57,32767.52,25.0,100.0,3.0,Rent,Tier 3,No,,Low,1.6291,1.2805,88895.8,0,0
109429,2023-11-18,BR034,G00437,44.0,Female,Married,Postgraduate,Salaried,90221.36,12180.44,218257.91,48,12.13,622.0,3,0.305,0,6705.89,35902.86,49.0,221.33,4.0,Family Owned,Tier 1,No,Home,Low,0.4134,2.2249,90082.32,0,0
109430,2024-02-18,BR001,G01648,46.0,Male,Married,Graduate,Self-employed,95690.94,5000.0,114802.51,36,13.02,755.0,1,0.104,0,4398.86,23377.2,48.0,100.0,1.0,Rent,Tier 1,Yes,Personal,Low,0.8335,1.0269,97733.49,0,0
109431,2023-02-16,BR033,G01825,39.0,Female,Married,School,Unemployed,90000.0,13666.65,52893.96,48,16.83,,1,0.339,1,,12395.2,31.0,225.83,5.0,Own,Tier 1,No,Personal,Low,1.7015,1.9691,90101.41,0,0
109432,2023-05-22,BR025,G00114,48.0,Female,Married,School,Self-employed,90000.0,,50000.0,24,9.63,731.0,1,0.4,0,-1659.33,13099.55,39.0,100.0,5.0,Family Owned,Tier 1,No,Home,Medium,1.8,1.406,90222.39,0,0
109433,2024-09-12,BR012,G01571,29.0,Female,Single,Graduate,Salaried,90000.0,,,60,8.6,675.0,2,0.547,2,2233.81,20496.4,43.0,,9.0,Rent,Tier 1,No,Personal,Low,1.8,0.7778,90844.96,0,0
109434,2023-09-09,BR014,G01328,31.0,Male,Single,Graduate,Salaried,90000.0,5000.0,50000.0,48,10.3,736.0,0,0.504,0,3788.16,10693.17,30.0,100.0,6.0,Own,Tier 3,No,Home,Medium,1.8,0.8056,89115.18,0,0
109435,2023-11-04,BR032,G02424,43.0,Male,Married,Graduate,Salaried,107036.11,5000.0,150748.99,24,15.36,717.0,2,0.291,2,,42017.1,55.0,100.0,8.0,Family Owned,Tier 2,Yes,Personal,Low,0.71,1.2648,105746.51,0,0
109436,2024-03-06,BR005,G01854,36.0,Female,Married,School,Salaried,90000.0,5000.0,168486.81,60,11.43,726.0,2,0.259,1,5729.58,34199.61,51.0,100.0,1.0,Rent,Tier 3,Yes,Personal,Medium,0.5342,1.0411,89216.22,0,0
109437,2023-02-12,BR031,G02274,39.0,Male,Single,Postgraduate,,94439.66,5000.0,177480.59,48,10.46,720.0,2,0.205,0,-1875.68,235.4,60.0,369.97,11.0,Rent,Tier 1,Yes,Business,Medium,0.5321,1.1052,94287.39,0,0
109438,2024-01-05,BR043,G00086,37.0,,Married,Graduate,Self-employed,90000.0,5000.0,207951.66,60,6.9,,1,0.816,1,1467.0,16846.34,33.0,941.94,9.0,Own,Tier 1,Yes,Personal,Medium,0.4328,1.1288,89715.56,0,0
109439,2023-09-10,BR005,G01911,53.0,Male,Married,School,Unemployed,90000.0,5000.0,50000.0,72,10.42,720.0,0,0.268,0,11371.93,11887.21,11.0,100.0,7.0,Family Owned,Tier 2,Yes,Personal,Medium,1.8,0.7593,89576.14,1,0
109440,2023-04-19,BR001,G00835,53.0,Male,Married,Graduate,Salaried,90000.0,5000.0,198751.81,48,11.63,,1,0.167,0,2935.67,5907.31,34.0,1653.5,2.0,Own,Tier 3,Yes,Business,Medium,0.4528,1.2188,90727.78,0,0
109441,2023-11-02,BR004,G01384,32.0,Male,Married,Graduate,Unemployed,90000.0,5000.0,296185.47,36,14.03,589.0,3,0.432,2,4697.14,23008.66,29.0,297.85,1.0,Rent,Tier 2,No,Education,High,0.3039,1.7636,91760.62,0,0
109442,2023-11-23,BR037,G02195,21.0,Male,Single,Postgraduate,Salaried,221594.08,11296.69,348987.81,60,11.5,,1,0.458,0,33709.84,77490.95,34.0,100.0,2.0,Rent,Tier 2,Yes,Business,Medium,0.635,0.9267,225423.69,0,0
109443,2023-05-17,BR043,G02175,31.0,Male,Married,Postgraduate,Salaried,138812.77,5000.0,198460.38,60,9.64,776.0,1,0.238,0,13616.8,47317.77,23.0,100.0,9.0,Rent,Tier 1,Yes,Personal,Low,0.6994,0.7182,139058.77,0,0
109444,2024-02-01,BR050,G00564,29.0,Male,Single,Postgraduate,Salaried,123786.98,5000.0,220133.89,72,8.41,744.0,2,0.51,1,22577.76,77898.27,43.0,504.51,0.0,Own,Tier 2,No,,Low,0.5623,0.7811,124382.24,0,0
109445,2024-06-28,BR002,G00601,48.0,Female,Divorced,Graduate,Salaried,90000.0,5000.0,125886.33,60,11.72,690.0,2,0.286,3,11288.43,40856.07,52.0,516.73,15.0,Rent,Tier 2,No,Personal,Medium,0.7149,0.9464,89865.84,0,0
109446,2023-07-15,BR025,G01808,49.0,Male,Single,Postgraduate,Self-employed,120996.24,8525.96,50000.0,48,10.46,782.0,2,0.503,0,13291.67,55163.41,65.0,,9.0,Own,Tier 1,No,Business,Low,2.4199,0.9489,123922.95,0,0
109447,2024-12-06,BR003,G02196,28.0,Female,Divorced,Graduate,Self-employed,90000.0,5000.0,91197.1,48,12.4,658.0,1,0.315,1,2571.23,7550.09,45.0,100.0,,Own,Tier 2,Yes,Home,Medium,0.9869,0.92,90323.83,0,0
109448,2024-03-23,BR019,G01531,31.0,Male,Married,Graduate,Self-employed,90000.0,7334.01,235250.25,48,11.67,790.0,0,0.405,0,-777.91,3396.42,39.0,100.0,2.0,Rent,Tier 3,No,Personal,Medium,0.3826,1.6313,91833.42,0,0
109449,2024-07-18,BR016,G00137,23.0,Female,Married,Graduate,Salaried,95990.17,,207947.67,48,12.92,708.0,3,0.236,0,17468.88,40353.39,53.0,189.14,11.0,Rent,Tier 1,Yes,Business,Medium,0.4616,1.1666,96433.3,0,0
109450,2023-02-21,BR031,G00410,40.0,Male,Married,Graduate,Self-employed,90000.0,5000.0,160656.17,60,11.61,717.0,2,0.195,1,152.13,15116.77,56.0,807.54,5.0,Rent,Tier 1,Yes,Education,Medium,0.5602,1.0237,91070.75,0,0
109451,2024-07-14,BR046,G01874,39.0,Female,Single,School,Self-employed,105171.29,7505.66,164683.13,72,9.59,673.0,2,0.253,2,1511.65,26919.12,43.0,100.0,4.0,Rent,Tier 2,No,Home,Medium,0.6386,1.1174,105889.25,0,1
109452,2023-09-03,BR041,G01855,48.0,Male,Single,Graduate,Salaried,119390.91,10569.71,314796.97,36,12.58,651.0,0,0.348,0,2795.8,16358.55,12.0,194.05,6.0,Own,Tier 2,No,Home,Low,0.3793,1.9413,119724.07,0,0
109453,2024-06-02,BR004,G02242,44.0,Male,Married,Postgraduate,Salaried,190993.18,12590.57,318459.74,48,13.6,678.0,3,0.695,4,15717.84,34253.46,39.0,100.0,17.0,Own,Tier 2,Yes,Personal,High,0.5997,1.2079,190719.81,0,0
109454,2024-08-10,BR013,G01331,46.0,Male,Married,Graduate,Self-employed,90000.0,,282537.06,48,13.0,,3,0.593,2,15962.95,61293.89,40.0,100.0,2.0,Rent,Tier 1,Yes,Home,High,0.3185,1.4898,89798.43,0,0
109455,2023-07-02,BR014,G01069,22.0,,Married,Postgraduate,Self-employed,90000.0,5000.0,50000.0,60,11.78,692.0,1,0.405,1,-2490.4,6842.23,26.0,100.0,,Family Owned,Tier 2,No,Business,Medium,1.8,0.7778,90058.1,0,0
109456,2023-07-09,BR013,G00281,32.0,Male,Divorced,Graduate,Self-employed,90000.0,5000.0,185214.94,48,16.0,698.0,1,0.66,0,2985.57,20639.65,45.0,100.0,4.0,Rent,Tier 2,Yes,Home,Medium,0.4859,1.1812,90229.97,0,0
109457,2023-02-13,BR018,G01955,49.0,Female,Single,School,Unemployed,90000.0,5000.0,179231.32,36,8.79,669.0,1,0.588,2,1589.08,7422.9,18.0,487.96,6.0,Own,Tier 3,No,Business,Low,0.5021,1.3305,92590.06,0,0
109458,2024-03-17,BR031,G02374,33.0,Male,Married,School,Salaried,90000.0,5000.0,115087.25,24,14.05,732.0,2,0.36,1,13647.65,28518.61,18.0,100.0,16.0,Own,Tier 1,Yes,Business,Low,0.782,1.306,87299.46,0,0
109459,2024-07-19,BR037,G00114,21.0,Female,Single,Graduate,Self-employed,90000.0,5000.0,98937.24,36,15.76,734.0,1,0.406,1,14679.34,39595.08,28.0,979.63,,Own,Tier 3,No,Home,Low,0.9097,1.0331,90053.3,0,0
109460,2023-10-27,BR047,G01230,48.0,,Married,Graduate,Salaried,90000.0,7146.57,50000.0,36,13.01,633.0,3,0.339,1,1932.43,22858.44,32.0,224.27,6.0,Rent,Tier 1,Yes,Home,Low,1.8,1.1381,89943.93,0,0
109461,2023-04-28,BR036,G00889,33.0,Female,Single,Graduate,Salaried,90000.0,5000.0,50000.0,48,8.63,735.0,1,0.345,0,,64848.17,34.0,470.54,3.0,Own,Tier 3,Yes,Personal,Low,1.8,0.8056,88039.49,0,0
109462,2023-08-20,BR015,G01863,51.0,Male,Divorced,Graduate,Salaried,90000.0,5000.0,243780.97,60,17.14,590.0,4,0.513,2,5949.74,16157.77,54.0,100.0,2.0,Own,Tier 1,No,Home,Medium,0.3692,1.2084,90602.89,0,0
109463,2023-10-22,BR010,G01909,39.0,Female,Married,Graduate,Self-employed,127501.13,5000.0,74114.11,72,10.27,,2,0.428,1,259.24,34652.89,22.0,819.64,1.0,Family Owned,Tier 1,Yes,Personal,,1.7203,0.5675,126048.52,0,0
109464,2024-10-30,BR019,G00545,36.0,Female,Married,Graduate,Self-employed,90000.0,,152826.6,36,13.01,650.0,2,0.331,1,6806.26,20880.11,49.0,100.0,20.0,Rent,Tier 1,Yes,Home,Low,0.5889,1.4765,90011.43,0,0
109465,2023-04-01,BR040,G02381,54.0,Male,Single,School,Salaried,90000.0,5000.0,160989.1,60,9.44,661.0,1,0.279,1,13921.08,34532.6,42.0,627.75,14.0,Own,Tier 3,Yes,Personal,Low,0.559,1.0244,89793.4,0,0
109466,2023-09-08,BR050,G00343,25.0,Male,Married,Postgraduate,Self-employed,,8726.99,59089.74,36,11.87,794.0,0,0.448,0,16049.78,42350.23,50.0,1427.14,7.0,Own,Tier 2,No,Personal,Medium,1.5231,1.3824,89838.48,0,0
109467,2024-04-10,BR020,G01953,55.0,Female,Single,Postgraduate,Salaried,90000.0,9507.24,143908.02,12,13.44,690.0,0,0.446,1,10037.47,49596.97,41.0,565.21,4.0,Family Owned,Tier 2,No,Personal,Medium,0.6254,2.8666,89314.45,0,0
109468,2023-06-22,BR009,G01854,32.0,Male,Married,Postgraduate,Salaried,90000.0,11768.14,105502.49,60,9.93,,2,0.193,2,17555.47,12903.36,48.0,100.0,5.0,Rent,Tier 3,No,Business,Medium,0.8531,1.8035,90297.58,0,1
109469,2024-10-07,BR001,G00406,41.0,Male,Married,School,Salaried,99795.0,6322.28,50000.0,48,10.5,757.0,1,0.19,1,5506.92,31224.75,12.0,1312.87,13.0,Own,Tier 1,Yes,Education,Medium,1.9959,0.8855,98621.12,0,0
109470,2024-10-25,BR004,G01685,41.0,Male,Single,Postgraduate,Salaried,92051.09,10308.6,337559.01,72,12.33,679.0,2,0.3,2,7865.73,19547.07,23.0,100.0,9.0,Own,Tier 1,No,Business,Low,0.2727,1.955,90712.68,0,0
109471,2023-10-05,BR032,G00676,34.0,Male,Single,Graduate,Salaried,143297.37,5000.0,78873.16,48,11.74,722.0,2,0.68,0,918.82,31853.65,26.0,475.58,6.0,Rent,Tier 1,No,Home,Medium,1.8168,0.5563,143371.65,1,0
109472,2024-06-28,BR030,G00686,31.0,Female,Single,School,Unemployed,90000.0,5069.5,50000.0,60,8.95,738.0,0,0.457,2,1722.9,15835.7,21.0,504.62,10.0,Rent,Tier 2,No,Education,Low,1.8,0.787,90975.42,0,0
109473,2024-07-05,BR033,G00217,35.0,Male,Married,Graduate,Unemployed,90000.0,5000.0,338855.79,84,11.3,678.0,1,0.262,1,10521.39,29971.2,40.0,100.0,2.0,Rent,Tier 1,Yes,Business,Medium,0.2656,1.2045,91366.65,0,1
109474,2024-05-12,BR002,G01866,28.0,Male,Single,Postgraduate,Self-employed,106598.39,8081.75,50000.0,36,6.5,631.0,3,0.278,1,,49368.88,51.0,880.85,3.0,Rent,Tier 1,Yes,Personal,Low,2.132,1.0661,106690.88,0,0
109475,2023-05-17,BR022,G02019,61.0,Male,Single,Graduate,Salaried,90000.0,5093.48,134005.73,36,10.77,815.0,2,0.31,0,-2082.24,9795.03,31.0,550.63,5.0,Family Owned,Tier 1,Yes,Business,Medium,0.6716,1.1754,91096.03,0,0
109476,2023-02-06,BR010,G01263,34.0,Male,Single,School,Self-employed,112722.36,7859.21,379228.09,24,13.39,665.0,2,0.77,3,3162.65,28239.27,59.0,741.34,5.0,Rent,Tier 2,No,Personal,Medium,0.2972,2.5188,112971.65,0,0
109477,2023-09-11,BR017,G01940,52.0,Female,Single,Graduate,Unemployed,90000.0,9573.95,50000.0,72,8.71,707.0,2,0.243,1,4195.01,32510.46,,535.44,5.0,Rent,Tier 1,Yes,Personal,Low,1.8,1.3691,93170.15,0,1
109478,2023-04-06,BR032,G00872,50.0,Female,Married,Graduate,Salaried,140862.52,,150497.6,84,12.07,,2,0.067,0,18388.07,46874.69,22.0,353.43,6.0,Own,Tier 1,Yes,Personal,,0.936,0.9347,143264.69,0,0
109479,2023-08-02,BR014,G01413,43.0,Female,Married,Postgraduate,Salaried,,5000.0,218199.98,84,17.26,760.0,0,0.18,0,3330.94,30836.57,28.0,470.49,10.0,Own,Tier 2,No,Business,Medium,0.4125,1.013,89235.69,0,1
109480,2024-04-10,BR033,G01968,38.0,Male,Single,School,Salaried,90000.0,11424.31,261790.18,36,10.27,,1,0.157,1,2759.38,30533.96,38.0,1107.26,11.0,Rent,Tier 1,Yes,Business,High,0.3438,2.4928,89134.75,0,0
109481,2024-03-05,BR015,G01078,,Male,Married,School,Self-employed,90000.0,5000.0,237663.73,48,8.05,721.0,0,0.735,1,4165.7,15088.93,49.0,164.24,2.0,Own,Tier 1,Yes,Business,Medium,0.3787,1.3268,89367.74,0,0
109482,2023-06-02,BR026,G01542,45.0,Male,Married,Postgraduate,Salaried,,11379.7,,24,11.3,707.0,1,0.482,2,8265.1,27927.49,49.0,781.97,20.0,Own,Tier 2,No,Home,Low,0.5114,1.9453,143170.56,0,0
109483,2023-01-13,BR023,G00363,40.0,Female,Married,Postgraduate,Unemployed,90000.0,5000.0,278438.24,48,13.38,736.0,0,0.382,0,6670.81,17789.34,61.0,100.0,2.0,Rent,Tier 3,No,Education,Low,0.3232,1.4401,92241.23,0,0
109484,2023-06-14,BR020,G01269,22.0,Female,Divorced,Postgraduate,Salaried,90000.0,7657.71,172885.17,36,11.0,623.0,1,0.282,2,11364.96,26880.58,28.0,100.0,6.0,Rent,Tier 3,Yes,Business,Low,0.5206,1.6613,90709.0,1,0
109485,2023-11-29,BR007,G02128,21.0,Female,Married,School,Salaried,95587.25,5000.0,330461.76,24,12.78,623.0,0,0.173,1,9901.84,24786.86,59.0,659.03,9.0,Rent,Tier 3,No,Personal,Medium,0.2893,2.3563,97976.86,0,0
